,Customer ID,MonetaryValue,Frequency,LastInvoiceDate,Recency,Cluster,MonetaryValue per 100 pounds
1720,14746.0,593.5,4,2010-10-29 14:44:00,42,1,5.935
1726,14754.0,912.4300000000001,4,2010-10-10 10:22:00,61,1,9.1243
1728,14756.0,1914.8,2,2010-11-22 09:22:00,18,1,19.148
1729,14758.0,1380.9099999999999,3,2010-11-08 09:42:00,32,1,13.809099999999999
1740,14776.0,1170.0,4,2010-11-17 09:53:00,23,1,11.7
1747,14790.0,1781.56,6,2010-11-30 17:45:00,10,1,17.8156
1753,14798.0,550.5699999999999,5,2010-11-23 15:59:00,17,1,5.505699999999999
1756,14802.0,1502.98,2,2010-09-27 16:34:00,74,1,15.0298
1764,14813.0,935.44,4,2010-12-05 11:57:00,5,1,9.3544
1769,14820.0,767.47,5,2010-11-24 17:15:00,16,1,7.6747000000000005
1770,14821.0,1237.65,7,2010-12-08 08:43:00,2,1,12.3765
1777,14829.0,995.29,4,2010-12-02 16:12:00,8,1,9.9529
1783,14837.0,1810.82,5,2010-09-23 09:11:00,78,1,18.1082
1785,14839.0,915.28,3,2010-10-17 13:01:00,54,1,9.1528
1795,14850.0,1468.26,6,2010-10-18 15:52:00,53,1,14.6826
1798,14853.0,901.0699999999999,3,2010-10-12 17:17:00,59,1,9.0107
1799,14854.0,1563.03,4,2010-11-14 14:37:00,26,1,15.6303
1808,14868.0,1230.42,4,2010-11-24 13:53:00,16,1,12.304200000000002
1809,14869.0,2078.54,4,2010-11-16 14:09:00,24,1,20.7854
1810,14870.0,1511.7,5,2010-10-22 14:58:00,49,1,15.117
1811,14871.0,736.59,5,2010-08-03 14:18:00,129,1,7.3659
1830,14897.0,1774.16,4,2010-10-26 11:17:00,45,1,17.741600000000002
1834,14901.0,868.36,5,2010-12-08 10:46:00,2,1,8.6836
1837,14905.0,1355.24,6,2010-11-30 11:07:00,10,1,13.5524
1841,14909.0,1404.68,3,2010-09-28 16:56:00,73,1,14.046800000000001
1843,14912.0,1021.4,4,2010-11-03 09:51:00,37,1,10.214
1846,14916.0,1773.97,4,2010-10-04 14:33:00,67,1,17.7397
1859,14933.0,1770.0,4,2010-09-22 10:47:00,79,1,17.7
1860,14934.0,1612.56,3,2010-11-26 11:24:00,14,1,16.1256
1863,14938.0,2322.43,2,2010-05-26 13:38:00,198,1,23.2243
1866,14942.0,746.56,4,2010-11-03 10:51:00,37,1,7.465599999999999
1870,14947.0,758.97,4,2010-11-16 18:30:00,24,1,7.589700000000001
1882,14966.0,924.5200000000001,5,2010-11-17 13:14:00,23,1,9.2452
1883,14967.0,1518.81,5,2010-09-24 11:11:00,77,1,15.188099999999999
1890,14978.0,1210.72,5,2010-10-05 13:52:00,66,1,12.1072
1896,14984.0,1058.1399999999999,4,2010-11-16 10:36:00,24,1,10.581399999999999
1898,14987.0,1387.4499999999998,7,2010-12-09 12:13:00,1,1,13.874499999999998
1899,14988.0,1732.06,6,2010-11-24 12:53:00,16,1,17.3206
1905,14994.0,960.63,5,2010-11-22 12:59:00,18,1,9.6063
1912,15003.0,1060.7,6,2010-08-23 15:44:00,109,1,10.607000000000001
1923,15021.0,869.01,4,2010-12-08 12:17:00,2,1,8.6901
1932,15030.0,1461.63,6,2010-11-24 14:57:00,16,1,14.6163
1937,15038.0,604.37,4,2010-12-05 10:54:00,5,1,6.0437
1946,15050.0,2411.7,2,2010-10-14 14:18:00,57,1,24.116999999999997
1950,15057.0,1766.46,3,2010-09-22 14:22:00,79,1,17.6646
1951,15058.0,1285.04,5,2010-11-28 10:42:00,12,1,12.8504
1954,15062.0,1597.76,4,2010-10-12 10:38:00,59,1,15.9776
1955,15064.0,1254.41,4,2010-10-25 14:32:00,46,1,12.5441
1957,15067.0,2133.12,2,2010-10-22 14:30:00,49,1,21.3312
1962,15073.0,1744.61,5,2010-11-04 10:26:00,36,1,17.446099999999998
1965,15077.0,2428.08,2,2010-08-02 11:13:00,130,1,24.2808
1978,15095.0,1771.04,6,2010-10-15 11:47:00,56,1,17.7104
1981,15101.0,1160.41,4,2010-07-12 10:46:00,151,1,11.6041
1984,15107.0,620.85,4,2010-12-02 13:45:00,8,1,6.2085
1987,15111.0,1163.39,3,2010-12-02 11:45:00,8,1,11.6339
1991,15117.0,934.19,3,2010-09-17 14:45:00,84,1,9.3419
1993,15123.0,2456.86,3,2010-10-14 16:30:00,57,1,24.5686
2007,15141.0,1388.47,7,2010-09-08 11:33:00,93,1,13.8847
2013,15151.0,2085.61,2,2010-10-12 16:37:00,59,1,20.8561
2023,15164.0,1225.8700000000001,6,2010-11-15 17:11:00,25,1,12.258700000000001
2026,15167.0,1496.67,4,2010-10-28 14:19:00,43,1,14.966700000000001
2029,15173.0,1494.6,7,2010-11-24 10:21:00,16,1,14.946
2034,15180.0,816.9300000000001,3,2010-12-07 14:57:00,3,1,8.1693
2039,15186.0,991.7900000000001,3,2010-08-22 15:00:00,110,1,9.917900000000001
2041,15189.0,1298.99,5,2010-11-23 18:47:00,17,1,12.9899
2044,15192.0,937.07,3,2010-12-09 14:56:00,1,1,9.370700000000001
2060,15215.0,1687.49,4,2010-11-11 10:50:00,29,1,16.8749
2065,15221.0,2062.2000000000003,4,2010-12-08 13:08:00,2,1,20.622000000000003
2069,15227.0,1269.0900000000001,4,2010-11-08 13:31:00,32,1,12.690900000000001
2070,15228.0,2193.56,2,2010-10-07 14:24:00,64,1,21.9356
2074,15235.0,690.3000000000001,6,2010-12-05 15:02:00,5,1,6.9030000000000005
2076,15241.0,1293.72,3,2010-10-05 08:50:00,66,1,12.9372
2083,15248.0,1893.93,3,2010-10-24 13:09:00,47,1,18.9393
2087,15252.0,1362.63,3,2010-10-14 12:05:00,57,1,13.6263
2088,15253.0,1136.89,3,2010-11-01 13:46:00,39,1,11.368900000000002
2093,15259.0,1182.3799999999999,4,2010-07-15 08:47:00,148,1,11.823799999999999
2095,15261.0,1253.18,3,2010-11-23 09:13:00,17,1,12.5318
2099,15266.0,732.91,4,2010-11-25 16:36:00,15,1,7.3290999999999995
2100,15268.0,961.9000000000001,3,2010-08-18 10:33:00,114,1,9.619000000000002
2104,15272.0,1363.54,4,2010-09-15 17:07:00,86,1,13.635399999999999
2109,15279.0,1290.03,4,2010-11-24 13:03:00,16,1,12.9003
2117,15288.0,1576.6100000000001,6,2010-12-09 13:59:00,1,1,15.766100000000002
2134,15310.0,1634.64,1,2010-08-18 11:38:00,114,1,16.346400000000003
2143,15325.0,1439.72,7,2010-11-09 13:14:00,31,1,14.3972
2152,15339.0,1253.77,5,2010-10-14 14:04:00,57,1,12.5377
2156,15347.0,1162.0,4,2010-12-08 15:25:00,2,1,11.62
2158,15351.0,1778.18,4,2010-12-05 11:49:00,5,1,17.7818
2162,15356.0,698.45,4,2010-12-06 14:05:00,4,1,6.984500000000001
2169,15366.0,1786.57,5,2010-10-26 09:52:00,45,1,17.8657
2176,15373.0,1005.48,6,2010-12-03 14:40:00,7,1,10.0548
2179,15377.0,1211.75,4,2010-11-22 08:55:00,18,1,12.1175
2183,15381.0,1293.72,3,2010-10-12 13:32:00,59,1,12.9372
2185,15384.0,1385.38,2,2010-11-23 12:04:00,17,1,13.853800000000001
2188,15389.0,2233.8,4,2010-11-04 19:23:00,36,1,22.338
2189,15390.0,1216.66,2,2010-11-08 15:19:00,32,1,12.1666
2191,15392.0,1376.0900000000001,3,2010-11-30 09:50:00,10,1,13.760900000000001
2197,15402.0,1203.77,4,2010-11-17 12:58:00,23,1,12.0377
2207,15420.0,743.0,6,2010-10-01 15:46:00,70,1,7.43
2209,15422.0,1522.27,5,2010-11-25 17:00:00,15,1,15.2227
2212,15425.0,1944.57,4,2010-11-04 18:13:00,36,1,19.4457
2213,15426.0,1168.0,5,2010-12-05 13:55:00,5,1,11.68
2218,15434.0,1525.5800000000002,6,2010-11-30 15:46:00,10,1,15.2558
2220,15439.0,1269.05,4,2010-10-31 10:38:00,40,1,12.6905
2221,15441.0,1254.21,3,2010-11-08 15:50:00,32,1,12.5421
2228,15452.0,1260.38,3,2010-11-14 15:14:00,26,1,12.603800000000001
2237,15466.0,1236.48,3,2010-11-15 12:50:00,25,1,12.3648
2244,15476.0,2209.98,4,2010-11-24 15:17:00,16,1,22.099800000000002
2249,15481.0,1993.34,1,2010-11-03 14:52:00,37,1,19.9334
2251,15483.0,628.39,6,2010-11-19 13:24:00,21,1,6.2839
2257,15489.0,1285.3300000000002,5,2010-11-04 11:48:00,36,1,12.8533
2259,15493.0,2313.18,4,2010-11-15 12:43:00,25,1,23.1318
2260,15494.0,2480.82,3,2010-08-18 16:54:00,114,1,24.808200000000003
2270,15506.0,1060.77,3,2010-11-23 12:48:00,17,1,10.6077
2283,15529.0,1116.72,2,2010-12-08 12:24:00,2,1,11.167200000000001
2291,15542.0,918.45,3,2010-07-15 13:32:00,148,1,9.1845
2298,15549.0,652.7,5,2010-10-14 16:54:00,57,1,6.527
2300,15551.0,1274.02,6,2010-11-10 14:04:00,30,1,12.7402
2306,15561.0,1133.8,4,2010-11-21 10:40:00,19,1,11.338
2308,15563.0,1466.56,3,2010-07-13 11:57:00,150,1,14.6656
2314,15572.0,1515.81,3,2010-11-24 13:16:00,16,1,15.1581
2316,15574.0,816.4499999999999,3,2010-12-02 15:46:00,8,1,8.164499999999999
2319,15579.0,953.9,3,2010-11-21 15:38:00,19,1,9.539
2327,15590.0,1496.6,5,2010-11-22 14:49:00,18,1,14.966
2330,15596.0,1723.45,5,2010-12-09 16:10:00,1,1,17.2345
2334,15600.0,1199.31,4,2010-10-07 14:30:00,64,1,11.9931
2338,15605.0,738.57,5,2010-12-01 13:38:00,9,1,7.385700000000001
2347,15617.0,828.5500000000001,3,2010-11-08 16:07:00,32,1,8.2855
2351,15625.0,1702.1399999999999,5,2010-11-28 12:23:00,12,1,17.0214
2355,15629.0,2240.9,4,2010-09-15 13:46:00,86,1,22.409000000000002
2362,15637.0,574.23,4,2010-10-22 08:24:00,49,1,5.7423
2371,15649.0,1354.35,3,2010-12-07 10:06:00,3,1,13.5435
2374,15652.0,1082.6,4,2010-11-17 15:14:00,23,1,10.825999999999999
2375,15658.0,1399.3700000000001,4,2010-12-02 10:53:00,8,1,13.9937
2377,15660.0,1212.13,7,2010-12-09 09:49:00,1,1,12.121300000000002
2378,15661.0,906.15,6,2010-11-25 08:21:00,15,1,9.0615
2380,15664.0,867.6,3,2010-09-16 18:09:00,85,1,8.676
2381,15665.0,1773.11,3,2010-10-24 14:08:00,47,1,17.731099999999998
2389,15678.0,1541.19,2,2010-11-09 14:38:00,31,1,15.411900000000001
2403,15696.0,1170.1100000000001,5,2010-10-12 10:24:00,59,1,11.701100000000002
2407,15704.0,1524.3400000000001,2,2010-07-25 15:00:00,138,1,15.243400000000001
2408,15708.0,1014.48,3,2010-12-05 11:12:00,5,1,10.1448
2415,15715.0,658.02,5,2010-06-02 09:56:00,191,1,6.5802
2433,15736.0,1815.72,2,2010-09-30 14:20:00,71,1,18.1572
2437,15747.0,1588.57,6,2010-11-29 10:50:00,11,1,15.8857
2441,15752.0,1570.16,3,2010-12-02 09:43:00,8,1,15.701600000000001
2444,15757.0,2225.94,4,2010-11-18 10:45:00,22,1,22.2594
2445,15759.0,577.8900000000001,4,2010-07-16 10:37:00,147,1,5.778900000000001
2448,15764.0,1223.1100000000001,2,2010-10-01 14:07:00,70,1,12.231100000000001
2457,15774.0,1059.14,5,2010-10-17 12:59:00,54,1,10.5914
2467,15789.0,1610.71,5,2010-10-04 14:42:00,67,1,16.1071
2468,15791.0,1995.65,3,2010-06-28 12:04:00,165,1,19.956500000000002
2470,15793.0,1433.96,5,2010-11-26 10:36:00,14,1,14.3396
2472,15795.0,1369.8600000000001,7,2010-10-05 15:17:00,66,1,13.6986
2475,15798.0,1535.37,3,2010-08-04 09:13:00,128,1,15.353699999999998
2477,15800.0,543.5,5,2010-09-12 16:17:00,89,1,5.435
2478,15803.0,1513.84,3,2010-09-20 13:08:00,81,1,15.138399999999999
2483,15810.0,1607.06,4,2010-11-18 10:44:00,22,1,16.0706
2484,15811.0,1671.9,2,2010-12-09 15:29:00,1,1,16.719
2491,15822.0,954.59,4,2010-08-03 16:08:00,129,1,9.5459
2498,15834.0,1539.24,3,2010-11-28 12:05:00,12,1,15.3924
2501,15841.0,1518.35,5,2010-11-18 18:14:00,22,1,15.183499999999999
2507,15850.0,819.87,4,2010-11-28 12:32:00,12,1,8.1987
2517,15861.0,1236.43,4,2010-09-09 19:56:00,92,1,12.3643
2521,15865.0,1353.79,2,2010-10-22 15:24:00,49,1,13.5379
2531,15876.0,1449.1399999999999,2,2010-10-26 18:58:00,45,1,14.491399999999999
2533,15879.0,1157.3,4,2010-10-31 16:21:00,40,1,11.573
2535,15882.0,979.62,6,2010-12-06 13:12:00,4,1,9.7962
2538,15886.0,871.78,3,2010-10-19 12:01:00,52,1,8.7178
2539,15887.0,1027.15,3,2010-10-29 08:36:00,42,1,10.271500000000001
2541,15889.0,1359.41,7,2010-12-05 15:12:00,5,1,13.594100000000001
2542,15890.0,535.65,5,2010-11-10 12:46:00,30,1,5.3565
2553,15906.0,987.95,3,2010-11-30 13:26:00,10,1,9.8795
2555,15910.0,1449.6200000000001,7,2010-11-04 12:18:00,36,1,14.496200000000002
2557,15912.0,810.08,7,2010-09-29 13:20:00,72,1,8.1008
2565,15920.0,404.14,5,2010-10-11 13:57:00,60,1,4.041399999999999
2575,15934.0,2190.66,2,2010-10-18 10:13:00,53,1,21.906599999999997
2578,15939.0,2945.38,1,2010-11-30 12:07:00,10,1,29.4538
2581,15944.0,1839.1399999999999,3,2010-11-11 09:55:00,29,1,18.391399999999997
2582,15945.0,646.27,4,2010-12-09 13:14:00,1,1,6.4627
2583,15946.0,2304.18,3,2010-07-25 12:18:00,138,1,23.0418
2604,15971.0,1702.98,6,2010-11-19 10:43:00,21,1,17.0298
2605,15972.0,1810.27,5,2010-09-09 13:20:00,92,1,18.1027
2607,15976.0,1315.7,4,2010-10-25 11:33:00,46,1,13.157
2608,15978.0,2180.64,2,2010-10-03 14:08:00,68,1,21.8064
2615,15985.0,1572.8600000000001,5,2010-09-29 14:43:00,72,1,15.728600000000002
2620,15990.0,1217.94,5,2010-08-02 12:42:00,130,1,12.179400000000001
2634,16007.0,1373.2,3,2010-11-21 12:29:00,19,1,13.732000000000001
2638,16012.0,1574.5,2,2010-11-03 13:47:00,37,1,15.745
2641,16016.0,1025.18,4,2010-12-08 12:36:00,2,1,10.251800000000001
2642,16017.0,1341.95,4,2010-10-18 12:58:00,53,1,13.419500000000001
2654,16036.0,1797.92,2,2010-10-11 15:08:00,60,1,17.979200000000002
2657,16040.0,1103.35,4,2010-10-05 11:09:00,66,1,11.033499999999998
2658,16042.0,1067.85,3,2010-11-25 18:16:00,15,1,10.6785
2659,16043.0,1082.6000000000001,4,2010-11-25 15:40:00,15,1,10.826
2661,16045.0,2094.23,4,2010-10-19 10:23:00,52,1,20.9423
2664,16048.0,818.7900000000001,4,2010-12-01 15:28:00,9,1,8.1879
2668,16053.0,2122.89,4,2010-10-22 11:42:00,49,1,21.2289
2669,16054.0,1327.98,3,2010-10-17 11:38:00,54,1,13.2798
2670,16057.0,1591.73,3,2010-07-08 11:33:00,155,1,15.917300000000001
2675,16062.0,1709.83,4,2010-11-25 19:06:00,15,1,17.0983
2688,16081.0,1653.28,4,2010-12-08 11:16:00,2,1,16.532799999999998
2691,16085.0,1362.02,7,2010-11-24 14:21:00,16,1,13.6202
2692,16086.0,1743.6,6,2010-12-07 13:45:00,3,1,17.436
2693,16087.0,1739.92,5,2010-11-15 16:44:00,25,1,17.3992
2700,16096.0,1264.3500000000001,3,2010-10-19 15:03:00,52,1,12.643500000000001
2702,16099.0,841.3,4,2010-10-18 14:48:00,53,1,8.413
2704,16101.0,1938.46,3,2010-10-01 10:45:00,70,1,19.3846
2707,16105.0,2049.23,4,2010-09-27 11:38:00,74,1,20.4923
2708,16108.0,1393.42,3,2010-10-01 15:10:00,70,1,13.9342
2712,16115.0,907.17,4,2010-11-07 11:27:00,33,1,9.0717
2715,16119.0,1297.45,6,2010-11-10 13:40:00,30,1,12.9745
2716,16120.0,1747.77,2,2010-10-13 15:22:00,58,1,17.4777
2719,16124.0,1523.49,3,2010-10-17 12:56:00,54,1,15.2349
2724,16129.0,1396.05,3,2010-10-28 14:29:00,43,1,13.9605
2725,16130.0,987.48,4,2010-10-13 15:14:00,58,1,9.8748
2729,16134.0,1527.25,3,2010-10-12 10:44:00,59,1,15.2725
2733,16138.0,910.35,3,2010-11-26 12:13:00,14,1,9.1035
2740,16147.0,2023.91,4,2010-11-04 14:56:00,36,1,20.2391
2745,16155.0,796.9,5,2010-11-23 12:03:00,17,1,7.968999999999999
2747,16158.0,628.32,9,2010-07-05 13:55:00,158,1,6.283200000000001
2748,16159.0,884.59,3,2010-08-26 13:40:00,106,1,8.8459
2750,16163.0,1992.98,5,2010-12-09 16:28:00,1,1,19.9298
2753,16167.0,1386.1200000000001,5,2010-10-21 15:33:00,50,1,13.861200000000002
2757,16174.0,1237.2,4,2010-08-05 12:33:00,127,1,12.372
2759,16176.0,2052.69,4,2010-10-14 13:54:00,57,1,20.5269
2777,16199.0,942.75,7,2010-11-12 12:55:00,28,1,9.4275
2783,16205.0,1069.23,3,2010-11-08 12:17:00,32,1,10.6923
2786,16209.0,1884.16,4,2010-11-22 14:39:00,18,1,18.8416
2791,16218.0,1355.29,7,2010-12-01 11:29:00,9,1,13.5529
2793,16221.0,1370.65,7,2010-12-07 13:13:00,3,1,13.7065
2800,16228.0,890.8100000000001,3,2010-11-19 14:20:00,21,1,8.908100000000001
2801,16229.0,1857.26,4,2010-11-23 12:01:00,17,1,18.5726
2802,16231.0,1078.22,4,2010-11-25 15:00:00,15,1,10.7822
2803,16232.0,1722.09,3,2010-10-15 16:00:00,56,1,17.2209
2804,16233.0,1429.03,7,2010-12-08 12:51:00,2,1,14.2903
2806,16235.0,1186.4,4,2010-11-29 09:22:00,11,1,11.864
2809,16239.0,1078.0,4,2010-11-22 16:27:00,18,1,10.78
2810,16241.0,1721.44,4,2010-12-05 11:04:00,5,1,17.2144
2818,16254.0,985.14,3,2010-11-26 13:22:00,14,1,9.8514
2827,16265.0,1488.17,3,2010-11-18 10:06:00,22,1,14.8817
2828,16266.0,896.06,7,2010-10-12 17:20:00,59,1,8.9606
2831,16271.0,2033.78,5,2010-09-08 15:00:00,93,1,20.3378
2834,16275.0,1591.24,2,2010-08-22 11:28:00,110,1,15.9124
2835,16276.0,1818.79,2,2010-08-17 13:40:00,115,1,18.1879
2840,16281.0,1361.96,2,2010-10-12 09:01:00,59,1,13.6196
2846,16287.0,864.48,4,2010-11-28 14:43:00,12,1,8.6448
2849,16290.0,2069.3,4,2010-09-01 11:52:00,100,1,20.693
2851,16292.0,951.51,4,2010-11-24 13:21:00,16,1,9.5151
2857,16300.0,1392.43,3,2010-10-05 13:14:00,66,1,13.9243
2862,16307.0,1194.92,3,2010-10-06 14:31:00,65,1,11.949200000000001
2863,16308.0,2560.0,3,2010-10-29 12:09:00,42,1,25.6
2866,16314.0,1491.4,3,2010-11-15 12:06:00,25,1,14.914000000000001
2877,16329.0,1703.07,4,2010-10-08 12:44:00,63,1,17.0307
2885,16341.0,1878.92,3,2010-09-28 17:55:00,73,1,18.7892
2892,16350.0,1137.42,5,2010-11-30 12:31:00,10,1,11.3742
2900,16359.0,946.83,7,2010-11-28 12:49:00,12,1,9.468300000000001
2906,16369.0,1111.15,4,2010-09-29 13:47:00,72,1,11.111500000000001
2908,16372.0,960.68,3,2010-10-26 12:54:00,45,1,9.6068
2910,16374.0,1298.42,3,2010-11-02 13:27:00,38,1,12.984200000000001
2919,16387.0,824.19,4,2010-11-09 09:02:00,31,1,8.241900000000001
2922,16391.0,1103.61,4,2010-11-04 12:27:00,36,1,11.0361
2933,16407.0,694.72,4,2010-11-15 16:56:00,25,1,6.9472000000000005
2951,16430.0,817.09,6,2010-11-23 14:53:00,17,1,8.1709
2953,16434.0,1219.49,5,2010-09-19 13:36:00,82,1,12.1949
2954,16435.0,1011.5699999999999,3,2010-07-15 18:22:00,148,1,10.115699999999999
2982,16471.0,966.03,3,2010-11-11 15:47:00,29,1,9.6603
2986,16477.0,1825.56,5,2010-12-03 12:48:00,7,1,18.2556
2988,16485.0,1931.03,4,2010-10-03 15:30:00,68,1,19.310299999999998
3006,16511.0,868.76,3,2010-11-07 15:30:00,33,1,8.6876
3007,16515.0,1589.17,5,2010-11-25 12:34:00,15,1,15.8917
3010,16520.0,1436.05,4,2010-12-09 13:08:00,1,1,14.3605
3011,16521.0,1148.01,3,2010-10-20 13:09:00,51,1,11.4801
3018,16529.0,1556.75,3,2010-08-19 12:48:00,113,1,15.5675
3020,16531.0,1053.74,4,2010-11-23 15:33:00,17,1,10.5374
3021,16532.0,2007.84,2,2010-10-04 11:52:00,67,1,20.0784
3038,16551.0,1315.0,4,2010-10-12 15:09:00,59,1,13.15
3041,16554.0,2004.6200000000001,5,2010-11-18 11:59:00,22,1,20.046200000000002
3042,16555.0,1629.79,4,2010-07-22 13:43:00,141,1,16.2979
3061,16584.0,2227.59,3,2010-10-03 14:32:00,68,1,22.2759
3064,16588.0,1361.28,4,2010-11-18 17:56:00,22,1,13.6128
3068,16593.0,741.11,5,2010-11-14 13:11:00,26,1,7.4111
3069,16595.0,1450.02,4,2010-11-28 14:15:00,12,1,14.5002
3072,16600.0,1339.89,7,2010-11-30 13:34:00,10,1,13.398900000000001
3079,16608.0,1288.72,2,2010-09-12 11:44:00,89,1,12.8872
3080,16611.0,1655.64,5,2010-11-01 09:33:00,39,1,16.5564
3081,16612.0,2057.77,5,2010-11-25 13:14:00,15,1,20.5777
3084,16619.0,1712.1200000000001,3,2010-11-21 16:02:00,19,1,17.1212
3085,16620.0,1579.97,4,2010-11-15 09:14:00,25,1,15.7997
3087,16623.0,885.79,3,2010-11-03 12:05:00,37,1,8.857899999999999
3088,16625.0,1320.95,4,2010-10-13 09:32:00,58,1,13.2095
3093,16634.0,1596.71,5,2010-12-02 17:41:00,8,1,15.9671
3096,16638.0,749.8100000000001,6,2010-12-06 10:19:00,4,1,7.498100000000001
3107,16650.0,1397.69,6,2010-10-15 15:28:00,56,1,13.9769
3110,16654.0,1110.2,5,2010-12-06 15:09:00,4,1,11.102
3113,16658.0,690.83,6,2010-12-06 13:47:00,4,1,6.9083000000000006
3115,16661.0,986.63,4,2010-06-17 15:24:00,176,1,9.8663
3120,16668.0,555.7,7,2010-11-17 11:12:00,23,1,5.557
3139,16699.0,994.6,7,2010-11-24 14:38:00,16,1,9.946
3142,16702.0,1110.83,4,2010-10-20 14:10:00,51,1,11.1083
3145,16707.0,551.11,4,2010-11-04 14:39:00,36,1,5.5111
3148,16711.0,1217.45,4,2010-11-25 13:53:00,15,1,12.1745
3161,16725.0,1101.09,8,2010-12-03 16:02:00,7,1,11.0109
3163,16727.0,1164.6,3,2010-11-12 14:05:00,28,1,11.645999999999999
3180,16755.0,1403.75,4,2010-08-29 15:45:00,103,1,14.0375
3181,16756.0,1072.97,6,2010-10-31 10:03:00,40,1,10.729700000000001
3187,16768.0,1230.03,6,2010-11-21 11:06:00,19,1,12.3003
3189,16770.0,1162.03,5,2010-12-02 15:49:00,8,1,11.6203
3190,16771.0,1720.79,5,2010-09-08 12:46:00,93,1,17.2079
3193,16774.0,932.93,4,2010-10-12 14:42:00,59,1,9.3293
3194,16775.0,1361.23,6,2010-12-07 15:15:00,3,1,13.6123
3196,16777.0,1081.41,3,2010-10-22 09:06:00,49,1,10.814100000000002
3202,16784.0,788.93,4,2010-11-28 11:57:00,12,1,7.8892999999999995
3205,16787.0,1035.43,4,2010-11-07 11:01:00,33,1,10.3543
3206,16788.0,1352.82,3,2010-10-31 13:35:00,40,1,13.5282
3209,16794.0,868.1999999999999,5,2010-11-24 12:45:00,16,1,8.681999999999999
3210,16795.0,2077.51,3,2010-12-09 14:08:00,1,1,20.775100000000002
3211,16797.0,1827.77,5,2010-11-11 19:14:00,29,1,18.2777
3216,16807.0,1002.29,3,2010-08-26 14:29:00,106,1,10.0229
3217,16809.0,812.74,4,2010-10-03 15:55:00,68,1,8.1274
3219,16812.0,1912.65,3,2010-11-26 10:24:00,14,1,19.1265
3222,16817.0,1200.15,5,2010-12-06 14:19:00,4,1,12.0015
3228,16825.0,1051.71,3,2010-11-26 16:22:00,14,1,10.517100000000001
3229,16827.0,392.13,5,2010-11-11 14:04:00,29,1,3.9213
3231,16830.0,881.59,3,2010-09-23 12:37:00,78,1,8.815900000000001
3234,16833.0,1302.51,2,2010-09-26 11:23:00,75,1,13.0251
3236,16835.0,1357.56,5,2010-12-01 17:15:00,9,1,13.5756
3247,16848.0,1130.2,3,2010-11-28 12:38:00,12,1,11.302
3248,16854.0,1408.96,2,2010-10-18 16:31:00,53,1,14.0896
3252,16859.0,1184.6,5,2010-10-19 09:07:00,52,1,11.845999999999998
3253,16860.0,1610.62,3,2010-09-13 10:05:00,88,1,16.106199999999998
3274,16889.0,952.23,3,2010-11-07 10:46:00,33,1,9.5223
3276,16891.0,1247.1200000000001,7,2010-12-03 11:35:00,7,1,12.471200000000001
3279,16894.0,1324.06,3,2010-07-25 15:43:00,138,1,13.240599999999999
3280,16895.0,902.28,4,2010-09-27 11:13:00,74,1,9.0228
3286,16904.0,1378.1,7,2010-12-07 13:30:00,3,1,13.780999999999999
3288,16906.0,869.03,3,2010-10-07 15:01:00,64,1,8.6903
3289,16907.0,726.25,5,2010-12-09 16:52:00,1,1,7.2625
3292,16912.0,1904.93,4,2010-10-14 14:11:00,57,1,19.049300000000002
3294,16915.0,921.5,5,2010-11-18 08:31:00,22,1,9.215
3304,16926.0,1191.1,5,2010-12-03 13:42:00,7,1,11.911
3309,16934.0,1160.06,4,2010-11-21 11:39:00,19,1,11.6006
3320,16946.0,1222.04,5,2010-11-21 14:06:00,19,1,12.2204
3321,16947.0,548.73,4,2010-09-03 12:22:00,98,1,5.4873
3326,16955.0,790.74,4,2010-12-06 10:38:00,4,1,7.9074
3328,16960.0,1536.38,5,2010-11-14 12:17:00,26,1,15.363800000000001
3336,16975.0,926.12,3,2010-10-12 17:53:00,59,1,9.2612
3339,16979.0,1007.74,3,2010-11-21 13:23:00,19,1,10.0774
3341,16983.0,1778.97,5,2010-12-05 12:34:00,5,1,17.7897
3345,16987.0,910.85,4,2010-11-28 15:24:00,12,1,9.1085
3350,16993.0,1950.9499999999998,2,2010-09-02 12:16:00,99,1,19.5095
3355,17002.0,1077.82,4,2010-09-22 13:51:00,79,1,10.7782
3356,17003.0,830.16,4,2010-11-02 13:15:00,38,1,8.3016
3359,17006.0,854.54,4,2010-11-12 13:43:00,28,1,8.545399999999999
3367,17018.0,1367.6,4,2010-11-17 14:23:00,23,1,13.675999999999998
3370,17021.0,1182.22,6,2010-09-23 20:01:00,78,1,11.8222
3373,17025.0,1152.87,4,2010-12-01 15:46:00,9,1,11.528699999999999
3376,17028.0,1593.83,3,2010-05-07 15:33:00,217,1,15.9383
3377,17029.0,1421.3,5,2010-11-22 10:46:00,18,1,14.213
3388,17043.0,881.37,4,2010-11-29 15:06:00,11,1,8.8137
3391,17046.0,1264.05,4,2010-09-21 13:40:00,80,1,12.6405
3392,17047.0,1188.33,3,2010-10-04 09:14:00,67,1,11.883299999999998
3393,17048.0,1146.33,4,2010-09-28 16:50:00,73,1,11.463299999999998
3395,17050.0,1462.95,5,2010-11-29 17:20:00,11,1,14.6295
3401,17062.0,669.85,4,2010-12-09 12:37:00,1,1,6.6985
3409,17071.0,1372.17,4,2010-11-23 11:47:00,17,1,13.7217
3412,17075.0,1407.61,6,2010-10-06 13:24:00,65,1,14.076099999999999
