,Customer ID,MonetaryValue,Frequency,LastInvoiceDate,Recency,Cluster,MonetaryValue per 100 pounds
3131,16686.0,2008.09,9,2010-11-15 14:49:00,25,2,20.0809
3154,16717.0,3127.85,9,2010-12-08 16:48:00,2,2,31.278499999999998
3155,16718.0,3023.78,5,2010-12-05 13:03:00,5,2,30.237800000000004
3156,16719.0,2182.88,8,2010-12-06 12:06:00,4,2,21.8288
3165,16732.0,3783.89,3,2010-11-01 13:33:00,39,2,37.838899999999995
3168,16736.0,2956.56,5,2010-07-22 10:09:00,141,2,29.5656
3174,16743.0,2015.17,7,2010-09-09 12:34:00,92,2,20.1517
3176,16748.0,2121.43,9,2010-11-16 18:07:00,24,2,21.214299999999998
3186,16767.0,2493.2,4,2010-10-17 10:46:00,54,2,24.932
3191,16772.0,3723.5499999999997,3,2010-10-12 13:19:00,59,2,37.235499999999995
3207,16791.0,2316.91,8,2010-11-21 12:21:00,19,2,23.1691
3226,16823.0,1901.71,6,2010-11-17 16:46:00,23,2,19.0171
3241,16841.0,2136.2400000000002,6,2010-10-07 15:45:00,64,2,21.3624
3265,16875.0,2139.0,6,2010-09-28 17:11:00,73,2,21.39
3287,16905.0,1931.72,11,2010-12-03 10:43:00,7,2,19.3172
3297,16918.0,2144.47,10,2010-10-13 15:37:00,58,2,21.444699999999997
3308,16933.0,2618.02,7,2010-11-15 14:36:00,25,2,26.1802
3315,16940.0,3377.78,5,2010-09-15 12:53:00,86,2,33.7778
3323,16950.0,2605.81,8,2010-12-07 15:20:00,3,2,26.0581
3344,16986.0,3015.55,9,2010-09-20 15:00:00,81,2,30.155500000000004
3354,17001.0,2651.23,8,2010-11-28 12:25:00,12,2,26.5123
3368,17019.0,2739.59,8,2010-12-06 12:55:00,4,2,27.3959
3378,17031.0,2393.5,4,2010-11-26 15:17:00,14,2,23.935
3379,17032.0,3004.6,8,2010-06-10 12:16:00,183,2,30.046
3400,17059.0,2507.4900000000002,5,2010-12-05 12:35:00,5,2,25.074900000000003
3402,17063.0,2177.39,6,2010-10-28 15:59:00,43,2,21.773899999999998
3407,17069.0,3084.58,6,2010-12-01 16:49:00,9,2,30.8458
3417,17082.0,2728.18,4,2010-11-10 09:19:00,30,2,27.281799999999997
3418,17083.0,2644.01,6,2010-10-26 08:41:00,45,2,26.4401
3425,17092.0,3817.18,7,2010-09-28 14:27:00,73,2,38.1718
3429,17096.0,2737.05,7,2010-11-21 12:59:00,19,2,27.370500000000003
3443,17113.0,2322.59,6,2010-05-14 13:59:00,210,2,23.225900000000003
3463,17145.0,3120.91,4,2010-07-15 09:02:00,148,2,31.2091
3495,17188.0,2118.7000000000003,6,2010-09-19 12:05:00,82,2,21.187
3498,17191.0,2740.92,11,2010-12-06 14:46:00,4,2,27.409200000000002
3518,17213.0,2401.07,7,2010-12-08 13:03:00,2,2,24.0107
3522,17218.0,2231.96,9,2010-12-06 15:25:00,4,2,22.3196
3583,17293.0,1899.1200000000001,8,2010-11-10 16:31:00,30,2,18.991200000000003
3598,17314.0,2376.51,9,2010-11-11 13:52:00,29,2,23.765100000000004
3599,17315.0,3358.34,5,2010-11-29 15:36:00,11,2,33.583400000000005
3607,17324.0,1311.64,9,2010-12-08 12:45:00,2,2,13.1164
3630,17351.0,1401.08,9,2010-10-08 15:40:00,63,2,14.0108
3643,17365.0,3423.42,7,2010-11-18 10:19:00,22,2,34.2342
3674,17406.0,2704.63,11,2010-12-08 10:35:00,2,2,27.046300000000002
3679,17412.0,3159.46,10,2010-12-02 16:29:00,8,2,31.5946
3685,17419.0,2273.95,8,2010-12-07 15:04:00,3,2,22.7395
3690,17426.0,3040.51,7,2010-09-13 12:35:00,88,2,30.4051
3703,17442.0,2371.74,9,2010-11-23 14:46:00,17,2,23.717399999999998
3705,17449.0,2430.29,6,2010-11-17 13:50:00,23,2,24.3029
3714,17465.0,2542.79,7,2010-10-10 11:56:00,61,2,25.4279
3718,17470.0,1679.8,7,2010-12-07 09:57:00,3,2,16.798
3734,17491.0,2422.2000000000003,8,2010-12-07 12:18:00,3,2,24.222
3747,17512.0,2542.83,8,2010-09-13 10:46:00,88,2,25.4283
3753,17519.0,3265.45,10,2010-12-06 15:18:00,4,2,32.6545
3757,17526.0,2970.14,9,2010-12-09 12:20:00,1,2,29.7014
3774,17550.0,2280.48,6,2010-11-07 14:51:00,33,2,22.8048
3775,17552.0,2154.88,10,2010-12-02 18:46:00,8,2,21.5488
3810,17596.0,2092.74,7,2010-12-06 12:34:00,4,2,20.9274
3815,17602.0,2348.16,8,2010-08-24 17:31:00,108,2,23.4816
3829,17618.0,3101.66,8,2010-11-21 12:31:00,19,2,31.016599999999997
3832,17623.0,1856.6200000000001,6,2010-10-26 14:12:00,45,2,18.566200000000002
3843,17640.0,2547.28,5,2010-11-25 14:27:00,15,2,25.472800000000003
3846,17644.0,3132.96,9,2010-11-10 10:18:00,30,2,31.3296
3847,17646.0,3141.4,10,2010-12-09 14:28:00,1,2,31.414
3857,17663.0,3372.92,10,2010-10-18 10:26:00,53,2,33.7292
3862,17669.0,2735.63,3,2010-09-03 13:13:00,98,2,27.3563
3864,17672.0,2600.46,5,2010-10-18 13:34:00,53,2,26.0046
3865,17673.0,2604.46,7,2010-11-29 15:26:00,11,2,26.0446
3874,17682.0,1982.45,6,2010-12-06 13:35:00,4,2,19.8245
3876,17685.0,2751.64,6,2010-12-02 14:42:00,8,2,27.516399999999997
3881,17690.0,2690.15,8,2010-12-08 15:23:00,2,2,26.901500000000002
3883,17692.0,2234.86,8,2010-11-08 13:39:00,32,2,22.3486
3903,17720.0,1572.97,7,2010-12-07 10:43:00,3,2,15.729700000000001
3910,17730.0,2475.32,7,2010-11-22 12:26:00,18,2,24.753200000000003
3912,17732.0,2166.42,8,2010-12-02 09:29:00,8,2,21.6642
3915,17738.0,2304.51,9,2010-11-09 14:24:00,31,2,23.0451
3919,17742.0,1743.3700000000001,9,2010-10-07 15:03:00,64,2,17.4337
3928,17754.0,2805.27,8,2010-11-30 11:31:00,10,2,28.0527
3941,17769.0,3105.1,7,2010-11-21 12:11:00,19,2,31.051
3945,17774.0,2102.64,5,2010-11-07 12:31:00,33,2,21.0264
3961,17799.0,3285.96,10,2010-11-15 13:58:00,25,2,32.8596
3963,17802.0,3768.08,8,2010-12-02 13:44:00,8,2,37.6808
3971,17811.0,1772.07,8,2010-11-30 10:56:00,10,2,17.7207
3978,17819.0,2907.65,6,2010-12-03 14:26:00,7,2,29.0765
3981,17822.0,2188.5,5,2010-10-15 13:47:00,56,2,21.885
4007,17861.0,3026.89,10,2010-11-19 13:43:00,21,2,30.2689
4009,17863.0,2585.2,7,2010-12-05 13:21:00,5,2,25.851999999999997
4021,17876.0,3424.02,3,2010-11-05 10:52:00,35,2,34.2402
4030,17894.0,1333.57,11,2010-12-08 14:50:00,2,2,13.3357
4031,17897.0,2018.4,8,2010-12-07 15:54:00,3,2,20.184
4036,17905.0,1583.28,10,2010-12-01 13:21:00,9,2,15.832799999999999
4056,17929.0,2239.1,8,2010-11-17 12:01:00,23,2,22.391
4057,17930.0,2534.74,8,2010-11-11 08:29:00,29,2,25.347399999999997
4072,17954.0,1633.33,9,2010-12-07 12:37:00,3,2,16.333299999999998
4104,17994.0,1634.83,7,2010-11-16 09:56:00,24,2,16.3483
4116,18009.0,1898.49,7,2010-06-15 13:40:00,178,2,18.9849
4139,18044.0,1417.01,8,2010-11-17 13:25:00,23,2,14.1701
4145,18051.0,2282.28,7,2010-03-15 13:58:00,270,2,22.8228
4157,18064.0,3681.03,9,2010-09-19 15:37:00,82,2,36.810300000000005
4160,18069.0,2503.89,6,2010-11-21 15:56:00,19,2,25.038899999999998
4164,18075.0,3171.54,10,2010-11-30 12:09:00,10,2,31.7154
4166,18077.0,1705.55,8,2010-12-08 10:21:00,2,2,17.0555
4178,18094.0,3374.2200000000003,6,2010-09-19 14:03:00,82,2,33.742200000000004
4211,18144.0,2169.25,8,2010-12-01 13:45:00,9,2,21.6925
4212,18145.0,2756.2400000000002,7,2010-11-22 12:55:00,18,2,27.562400000000004
4226,18168.0,2600.33,11,2010-12-02 18:08:00,8,2,26.0033
4227,18170.0,1897.69,6,2010-11-30 13:33:00,10,2,18.9769
4245,18194.0,3188.2000000000003,5,2010-09-27 13:08:00,74,2,31.882
4261,18219.0,1493.1200000000001,8,2010-12-06 10:05:00,4,2,14.9312
4268,18229.0,3526.81,10,2010-12-08 10:51:00,2,2,35.2681
4289,18258.0,2059.67,6,2010-09-01 14:20:00,100,2,20.596700000000002
4313,18287.0,2345.71,4,2010-11-22 11:51:00,18,2,23.4571
